订单ID,开票日期,合伙人ID,上级合伙人ID,开票金额
5726,25/12/2019,1576,2105,48500
5730,25/12/2019,1577,2105,100288.35
5837,26/12/2019,1578,2105,162000
5732,25/12/2019,1579,2105,1570000
5839,26/12/2019,1580,2105,114550
5841,26/12/2019,1581,2105,245875
5842,26/12/2019,1582,2105,280170
5088,12/12/2019,1583,2105,300125
5548,23/12/2019,1584,2105,500000
5843,26/12/2019,1585,2105,189520
5844,26/12/2019,1586,2105,370520
5845,26/12/2019,1587,2105,103300
5846,26/12/2019,1588,2105,744800
5956,27/12/2019,1589,2105,1000000
5958,27/12/2019,1590,2105,206400
6147,29/12/2019,1591,2105,148320
2902,27/09/2019,1592,2106,468000
3603,24/10/2019,1592,2106,165000
443,18/04/2019,1593,2108,2900
521,26/04/2019,1594,2108,409146.7
1012,17/06/2019,1595,2108,216600
1122,25/06/2019,1596,2108,152850
1474,22/07/2019,1596,2108,107900
1607,27/07/2019,1596,2108,55200
1803,07/08/2019,1596,2108,101200
1892,13/08/2019,1596,2108,92700
2256,29/08/2019,1596,2108,71500
2538,17/09/2019,1596,2108,171500
3244,16/10/2019,1596,2108,145200
3652,25/10/2019,1596,2108,106200
4147,18/11/2019,1596,2108,104300
4735,29/11/2019,1596,2108,158800
1171,26/06/2019,1597,2108,201600
1748,02/08/2019,1597,2108,106050
3220,15/10/2019,1597,2108,201600
2382,04/09/2019,1598,2108,9920
2685,23/09/2019,1598,2108,62800
2793,25/09/2019,1598,2108,204743.05
3730,29/10/2019,1598,2108,304957.79
4473,26/11/2019,1598,2108,266520
4645,28/11/2019,1598,2108,33705
6078,28/12/2019,1598,2108,299040
2471,11/09/2019,1599,2108,68930
2597,19/09/2019,1599,2108,74000
3668,25/10/2019,1599,2108,32000
2472,11/09/2019,1600,2108,36600
5213,16/12/2019,1601,2108,207558.6
5770,25/12/2019,1601,2108,329600
5403,19/12/2019,1602,2108,50000
6081,28/12/2019,1603,2108,500000
3066,10/10/2019,1604,766,605145.8
3904,07/11/2019,1604,766,377365.6
4687,29/11/2019,1604,766,552058
5690,25/12/2019,1604,766,877547.4
323,28/03/2019,1605,2109,271309.68
475,23/04/2019,1605,2109,108003.36
801,28/05/2019,1605,2109,43460.8
1684,30/07/2019,1605,2109,212911.42
1685,30/07/2019,1605,2109,220468.92
2896,27/09/2019,1605,2109,16597.64
803,28/05/2019,1606,2109,325060.24
1035,19/06/2019,1606,2109,417489.74
1437,18/07/2019,1606,2109,294788.14
2175,27/08/2019,1606,2109,310335.95
2736,24/09/2019,1606,2109,562752.67
3598,24/10/2019,1606,2109,378705.15
4569,27/11/2019,1606,2109,250454.62
5661,24/12/2019,1606,2109,98806.04
2280,29/08/2019,1607,2109,3000000.9
2683,23/09/2019,1607,2109,2000007.63
3433,22/10/2019,1607,2109,2500002
4400,25/11/2019,1607,2109,2000029.2
5473,20/12/2019,1607,2109,3400038.72
3056,09/10/2019,1608,2109,200000
3219,15/10/2019,1608,2109,72734
3731,29/10/2019,1608,2109,150001.06
4258,21/11/2019,1608,2109,200000
4911,06/12/2019,1608,2109,100000
5212,16/12/2019,1608,2109,241703.6
5267,17/12/2019,1608,2109,37866.4
864,30/05/2019,1609,2110,66416
1206,27/06/2019,1609,2110,129634.4
1438,18/07/2019,1609,2110,80560.2
1710,31/07/2019,1609,2110,36000
1852,09/08/2019,1609,2110,90080.9
2629,20/09/2019,1609,2110,51042.6
3431,22/10/2019,1609,2110,120181.7
4026,12/11/2019,1609,2110,69060.85
4474,26/11/2019,1609,2110,39200
5268,17/12/2019,1609,2110,114191.45
6080,28/12/2019,1609,2110,75360
300,27/03/2019,1610,2111,203000
2205,28/08/2019,1610,2111,146548
304,27/03/2019,1611,2111,278232.18
518,26/04/2019,1611,2111,403267.73
769,27/05/2019,1611,2111,237665.25
336,29/03/2019,1612,2111,1112349.6
502,25/04/2019,1612,2111,51893.32
337,29/03/2019,1613,2111,15310
3491,23/10/2019,1613,2111,1690
4376,25/11/2019,1613,2111,28460
338,29/03/2019,1614,2111,213738
339,29/03/2019,1615,2111,141862
2874,27/09/2019,1615,2111,380872
3572,24/10/2019,1615,2111,142524
4375,25/11/2019,1615,2111,135834
5455,20/12/2019,1615,2111,510101
344,29/03/2019,1616,2111,1112349.6
517,26/04/2019,1616,2111,85223.7
429,16/04/2019,1617,2111,126760
462,23/04/2019,1618,2111,121100
465,23/04/2019,1619,2111,22720
671,16/05/2019,1619,2111,67248
719,22/05/2019,1619,2111,50734.88
471,23/04/2019,1620,2111,601920
2708,24/09/2019,1620,2111,300156.32
4210,20/11/2019,1620,2111,301614.2
484,24/04/2019,1621,2111,200100
2204,28/08/2019,1621,2111,181134.23
514,26/04/2019,1622,2111,53909
530,28/04/2019,1622,2111,91251.9
515,26/04/2019,1623,2111,100000
873,31/05/2019,1623,2111,150000
531,28/04/2019,1624,2111,63043
552,29/04/2019,1625,2111,295178.63
597,08/05/2019,1626,2111,30800
680,17/05/2019,1627,2111,72986
1085,24/06/2019,1627,2111,30736
773,27/05/2019,1628,2112,184500
3759,30/10/2019,1629,2113,57335
3856,05/11/2019,1629,2113,41509
143,25/02/2019,1630,2114,238000
762,27/05/2019,1630,2114,162064
1336,09/07/2019,1630,2114,101880
2300,30/08/2019,1630,2114,151525
2703,24/09/2019,1630,2114,73790
3166,14/10/2019,1630,2114,95220
4039,13/11/2019,1630,2114,124165
1943,16/08/2019,1631,2115,109000
2173,27/08/2019,1632,2115,51600
4906,06/12/2019,1633,2115,107640
4908,06/12/2019,1634,2115,60751.17
4993,10/12/2019,1635,2115,2748480
5047,11/12/2019,1635,2115,767880
5100,12/12/2019,1635,2115,889380
5158,13/12/2019,1635,2115,626940
5157,13/12/2019,1636,2115,96000
5209,16/12/2019,1637,2115,435960
5263,17/12/2019,1638,2115,963244.8
5305,18/12/2019,1638,2115,2861236.8
5653,24/12/2019,1638,2115,1299787.04
5758,25/12/2019,1638,2115,1290978.04
5762,25/12/2019,1638,2115,1800165.84
5306,18/12/2019,1639,2115,131426.45
5570,23/12/2019,1640,2115,1572296.4
5648,24/12/2019,1641,2115,140011
5756,25/12/2019,1642,2115,300000
5757,25/12/2019,1643,2115,280501.2
5760,25/12/2019,1644,2115,560480
5765,25/12/2019,1645,2115,171000
5864,26/12/2019,1645,2115,61000
5872,26/12/2019,1646,2115,1002560
5763,25/12/2019,1647,2115,6301152
2058,23/08/2019,1648,2116,45370.55
2237,29/08/2019,1648,2116,1312222.02
2698,24/09/2019,1648,2116,211362.35
2938,29/09/2019,1648,2116,1961164.6
4340,23/11/2019,1648,2116,2661991.15
5607,24/12/2019,1648,2116,2441828.18
2806,25/09/2019,1649,2117,533230
1547,25/07/2019,1650,2118,63205.8
2194,28/08/2019,1650,2118,54871.6
1597,27/07/2019,1651,2119,1500000
1951,19/08/2019,1651,2119,2002600
2756,25/09/2019,1651,2119,2002600
4353,25/11/2019,1651,2119,2001240
5500,23/12/2019,1651,2119,1503480
1598,27/07/2019,1652,2119,500000
1952,19/08/2019,1652,2119,503880
2757,25/09/2019,1652,2119,503880
2113,26/08/2019,1653,2119,313000
2440,10/09/2019,1653,2119,495348.5
2298,30/08/2019,1654,2119,501400
2299,30/08/2019,1655,2119,501400
2341,02/09/2019,1656,2119,499985
2502,16/09/2019,1656,2119,430008
4594,28/11/2019,1657,2119,503200
1654,29/07/2019,1658,2120,2200000
1655,29/07/2019,1659,2120,1990600
4751,29/11/2019,1660,2120,3562776.72
1253,28/06/2019,1661,2121,102000
2187,27/08/2019,1661,2121,88400
3932,08/11/2019,1662,2122,12690
4124,18/11/2019,1662,2122,12776.43
4515,27/11/2019,1662,2122,26555.01
5020,11/12/2019,1662,2122,26478.37
5243,17/12/2019,1662,2122,13000
3710,28/10/2019,1663,2123,279680
4669,28/11/2019,1663,2123,1015680
6106,28/12/2019,1663,2123,666080
5891,26/12/2019,1664,2124,557200.2
480,23/04/2019,1665,2125,266745.6
636,13/05/2019,1665,2125,288457.87
3741,29/10/2019,1665,2125,761014.8
1763,05/08/2019,1666,2125,389182.64
2162,27/08/2019,1666,2125,280186.06
242,21/03/2019,1667,2126,45880
1266,29/06/2019,1667,2126,34725
2803,25/09/2019,1667,2126,39900
4351,25/11/2019,1667,2126,44100
574,05/05/2019,1668,2126,9000
663,15/05/2019,1669,2126,192940
881,31/05/2019,1670,2126,240718
1293,03/07/2019,1670,2126,134887
1878,12/08/2019,1670,2126,182498
1592,26/07/2019,1671,2126,252000
1972,19/08/2019,1671,2126,166000
2740,24/09/2019,1671,2126,243500
3525,23/10/2019,1671,2126,156400.68
5782,25/12/2019,1671,2128,387561.19
1696,30/07/2019,1672,2126,32000
2141,26/08/2019,1672,2126,32000
2910,27/09/2019,1672,2126,32000
3705,28/10/2019,1672,2126,36500
1875,12/08/2019,1673,2126,135600
1174,26/06/2019,1674,2127,23802
1698,30/07/2019,1674,2127,10800
5277,17/12/2019,1675,2127,500935.83
5905,26/12/2019,1676,2127,207350
5906,26/12/2019,1677,2127,56343.75
4660,28/11/2019,1678,2129,1907331.44
5281,17/12/2019,1679,2129,233810
6098,28/12/2019,1679,2129,156500
5414,19/12/2019,1680,2129,48650
5685,24/12/2019,1681,2129,56715
5792,25/12/2019,1681,2129,68130
5903,26/12/2019,1682,2129,300000
6161,29/12/2019,1683,2129,311825
1549,25/07/2019,1684,2130,812000
1626,29/07/2019,1685,2130,18199.44
1796,07/08/2019,1685,2130,23541.28
2583,19/09/2019,1685,2130,19694.64
3272,17/10/2019,1685,2130,15191.68
3876,06/11/2019,1685,2130,24442.32
4829,04/12/2019,1685,2130,29593.2
2035,22/08/2019,1686,2130,227000
2301,30/08/2019,1687,2130,77926.5
2484,12/09/2019,1687,2130,256775.3
3148,12/10/2019,1687,2130,123599.95
6233,31/12/2019,1687,2130,10135.5
2763,25/09/2019,1688,2130,300000
4040,13/11/2019,1688,2130,300000
4449,26/11/2019,1688,2130,420000
5353,19/12/2019,1688,2130,600000
3476,23/10/2019,1689,2130,2100
3777,31/10/2019,1690,2130,171210
4448,26/11/2019,1691,2130,110600
4248,21/11/2019,1692,2131,1825188
5358,19/12/2019,1692,2131,1700000
4287,22/11/2019,1693,2131,1495000
5185,16/12/2019,1693,2131,431250
5357,19/12/2019,1693,2131,833750
4288,22/11/2019,1694,2131,930960
5186,16/12/2019,1694,2131,428625
5356,19/12/2019,1694,2131,767550
5354,19/12/2019,1695,2131,422219.4
5355,19/12/2019,1696,2131,1000000
2591,19/09/2019,1697,2132,106560
5081,12/12/2019,1697,2132,99840
817,29/05/2019,1698,2133,5550
328,29/03/2019,1699,2134,115000
1449,19/07/2019,1700,2134,120000
2013,21/08/2019,1700,2134,120223
2650,23/09/2019,1700,2134,131200
3407,22/10/2019,1700,2134,138297.87
4367,25/11/2019,1700,2134,138297.87
5184,16/12/2019,1700,2134,138297.87
1859,12/08/2019,1701,2134,2400
1838,09/08/2019,1702,2135,111302
2768,25/09/2019,1702,2135,94499
785,28/05/2019,1703,2136,1260
109,02/02/2019,1704,2137,1000000
218,18/03/2019,1705,2137,40000
222,19/03/2019,1705,2137,40000
229,20/03/2019,1705,2137,102640
982,14/06/2019,1705,2137,150000
5288,18/12/2019,1705,2137,125000
359,02/04/2019,1706,2137,12200
575,06/05/2019,1706,2137,13314
911,06/06/2019,1706,2137,9800
1285,03/07/2019,1706,2137,20100
1755,05/08/2019,1706,2137,10103
2401,06/09/2019,1706,2137,9159
3113,11/10/2019,1706,2137,12900
3874,06/11/2019,1706,2137,16450
4825,04/12/2019,1706,2137,15180
360,02/04/2019,1707,2137,10500
364,03/04/2019,1707,2137,4200
1313,08/07/2019,1707,2137,31540
1837,09/08/2019,1707,2137,38740
2505,16/09/2019,1707,2137,84360
3305,18/10/2019,1707,2137,20750
3877,06/11/2019,1707,2137,11050
511,26/04/2019,1708,2137,6000
3204,15/10/2019,1708,2137,23000
639,14/05/2019,1709,2137,5400
4600,28/11/2019,1709,2137,15100
4793,03/12/2019,1709,2137,30200
5522,23/12/2019,1709,2137,30200
1262,29/06/2019,1710,2137,22780
1719,01/08/2019,1710,2137,15090
2374,04/09/2019,1710,2137,33360
3013,08/10/2019,1710,2137,33780
3872,06/11/2019,1710,2137,24097.05
4823,04/12/2019,1710,2137,33820
1857,12/08/2019,1711,2137,3200
3875,06/11/2019,1711,2137,6400
5292,18/12/2019,1711,2137,1600
4601,28/11/2019,1712,2137,65000
5290,18/12/2019,1713,2137,100000
5344,19/12/2019,1714,2137,49300
5345,19/12/2019,1715,2137,100000
6187,30/12/2019,1715,2137,36550
6188,30/12/2019,1715,2137,64509
5346,19/12/2019,1716,2137,160000
5431,20/12/2019,1717,2137,20000
5432,20/12/2019,1718,2137,15000
4765,02/12/2019,1719,2137,2100
786,28/05/2019,1720,2138,886823
984,14/06/2019,1720,2138,0
818,29/05/2019,1721,2138,50000
998,17/06/2019,1721,2138,200500
1180,27/06/2019,1722,2138,3238851.2
1487,23/07/2019,1722,2138,2153534.4
2303,30/08/2019,1722,2138,3537770
2944,29/09/2019,1722,2138,1754000
2997,30/09/2019,1722,2138,420000
5940,27/12/2019,1722,2138,4111480
1276,02/07/2019,1723,2138,7414
2391,05/09/2019,1723,2138,6871
3780,31/10/2019,1723,2138,6816.95
6129,29/12/2019,1723,2138,13775.5
1824,08/08/2019,1724,2138,700000
1905,14/08/2019,1725,2138,900000
2765,25/09/2019,1726,2138,250800
3408,22/10/2019,1727,2138,37239.75
3409,22/10/2019,1728,2138,110000
5129,13/12/2019,1728,2138,111590
3849,05/11/2019,1729,2138,196513.8
5718,25/12/2019,1729,2138,35645.8
4283,22/11/2019,1730,2138,1179949.6
5127,13/12/2019,1730,2138,1096950.6
4523,27/11/2019,1731,2138,239760.8
4598,28/11/2019,1731,2138,539760
4899,06/12/2019,1731,2138,239760.8
4526,27/11/2019,1732,2138,208200
4599,28/11/2019,1732,2138,315200
4865,05/12/2019,1732,2138,208200
4863,05/12/2019,1733,2138,216300
5134,13/12/2019,1733,2138,79600
5706,25/12/2019,1734,2138,207000
5823,26/12/2019,1735,2138,739217.4
5824,26/12/2019,1736,2138,648950
6055,28/12/2019,1737,2138,771543.05
5183,16/12/2019,1738,2138,63000
5827,26/12/2019,1739,2138,108250
5941,27/12/2019,1740,2138,200000
6062,28/12/2019,1741,2138,500094
6059,28/12/2019,1742,2139,62780.4
1182,27/06/2019,1743,2140,162117.5
1508,24/07/2019,1743,2140,126309.6
2196,28/08/2019,1743,2140,264830.4
2613,20/09/2019,1743,2140,238372.8
3014,08/10/2019,1743,2140,217300
3304,18/10/2019,1743,2140,270257.6
4604,28/11/2019,1743,2140,196736
1223,28/06/2019,1744,2140,320281.8
1403,16/07/2019,1744,2140,6508.8
1224,28/06/2019,1745,2140,178662.88
2153,27/08/2019,1745,2140,200000
1299,05/07/2019,1746,2140,400300
1384,12/07/2019,1746,2140,599700
1823,08/08/2019,1746,2140,600450
1424,17/07/2019,1747,2140,29347.92
1546,25/07/2019,1748,2140,105000
2151,27/08/2019,1749,2140,46000
2527,17/09/2019,1750,2140,51751.35
5936,27/12/2019,1750,2140,40575
3017,08/10/2019,1751,2140,18043
4003,12/11/2019,1751,2140,41261
3337,21/10/2019,1752,2140,167560
5826,26/12/2019,1752,2140,1000000
3641,25/10/2019,1753,2140,600000
3689,28/10/2019,1754,2140,60000
5822,26/12/2019,1754,2140,50000
4244,21/11/2019,1755,2140,43554.5
5347,19/12/2019,1755,2140,16824.5
4698,29/11/2019,1756,2140,4000000
4362,25/11/2019,1757,2140,50000
5241,17/12/2019,1758,2140,526367.1
5612,24/12/2019,1759,2140,4000000
5932,27/12/2019,1760,2140,43600
5351,19/12/2019,1761,2140,30814.65
5705,25/12/2019,1762,2140,50000
5617,24/12/2019,1763,2140,299999.7
3267,17/10/2019,1764,2141,3828.61
2832,26/09/2019,1765,2142,49820
5084,12/12/2019,1766,2142,4223.1
2282,29/08/2019,1767,50,1335480.39
2984,29/09/2019,1767,50,1858753.79
2985,29/09/2019,1767,50,33400.21
3059,09/10/2019,1767,50,384794.15
3093,10/10/2019,1767,50,255322.07
3094,10/10/2019,1767,50,216399.15
3095,10/10/2019,1767,50,210031.67
3134,11/10/2019,1767,50,116610.37
3158,12/10/2019,1767,50,200190.07
3188,14/10/2019,1767,50,9926.08
3221,15/10/2019,1767,50,15100.33
3222,15/10/2019,1767,50,168215.4
3256,16/10/2019,1767,50,56040.12
3291,17/10/2019,1767,50,19324.19
3323,18/10/2019,1767,50,63358
3374,21/10/2019,1767,50,307054.92
3437,22/10/2019,1767,50,126082.35
3515,23/10/2019,1767,50,120696.94
3602,24/10/2019,1767,50,249218.62
3671,25/10/2019,1767,50,1270411.38
3702,28/10/2019,1767,50,875847.91
3736,29/10/2019,1767,50,115839.47
3765,30/10/2019,1767,50,350158.42
3785,31/10/2019,1767,50,383219.65
3809,01/11/2019,1767,50,92238.65
3837,04/11/2019,1767,50,62935.58
3861,05/11/2019,1767,50,361531.14
3892,06/11/2019,1767,50,175649.42
3952,08/11/2019,1767,50,244804.64
4651,28/11/2019,1768,50,406770
5218,16/12/2019,1768,50,361370
5314,18/12/2019,1768,50,360250
4407,25/11/2019,1769,50,142500
4322,22/11/2019,1770,50,3546840
4408,25/11/2019,1771,50,196500
5670,24/12/2019,1771,50,185400
4742,29/11/2019,1772,50,654000
6001,27/12/2019,1772,50,2751840
4689,29/11/2019,1773,50,11300
5883,26/12/2019,1774,50,7550.16
5996,27/12/2019,1774,50,212016.9
6209,30/12/2019,1774,50,47993.66
5219,16/12/2019,1775,50,47100
5162,13/12/2019,1776,50,100000
5169,16/12/2019,1777,50,100000
5816,26/12/2019,1777,50,100000
5221,16/12/2019,1778,50,169020
5482,20/12/2019,1779,50,14000
5581,23/12/2019,1780,50,1168600
5887,26/12/2019,1780,50,1784600
5781,25/12/2019,1781,50,2012700
5999,27/12/2019,1781,50,371800
5918,27/12/2019,1782,50,45000
5919,27/12/2019,1783,50,70000
6158,29/12/2019,1784,50,2000000
513,26/04/2019,1785,2144,48950
2730,24/09/2019,1786,2145,20118.16
3128,11/10/2019,1786,2145,20118.16
3074,10/10/2019,1787,2145,7360
3937,08/11/2019,1788,2145,39000
3970,11/11/2019,1789,2145,20150
6143,29/12/2019,1789,2145,16064
838,29/05/2019,1790,2146,18035
1212,27/06/2019,1790,2146,52070
1694,30/07/2019,1790,2146,40918
2219,28/08/2019,1790,2146,31969
2906,27/09/2019,1790,2146,122879
2916,27/09/2019,1791,2147,49500
3626,24/10/2019,1791,2147,98640
4759,29/11/2019,1791,2147,75000
6034,27/12/2019,1791,2147,300150
252,22/03/2019,1792,2148,31038
613,10/05/2019,1792,2148,35132
985,14/06/2019,1792,2148,8300
1281,02/07/2019,1792,2148,47950
1783,06/08/2019,1792,2148,70763
2397,05/09/2019,1792,2148,64003
3172,14/10/2019,1792,2148,47441
3563,24/10/2019,1792,2148,100517
5137,13/12/2019,1792,2148,98486
268,25/03/2019,1793,2148,41163
615,10/05/2019,1793,2148,8948
771,27/05/2019,1793,2148,34860
966,13/06/2019,1793,2148,34860
967,13/06/2019,1793,2148,34860
3794,01/11/2019,1793,2148,30174
5834,26/12/2019,1793,2148,66744
427,16/04/2019,1794,2148,48018
834,29/05/2019,1794,2148,47700
972,13/06/2019,1794,2148,47700
1451,19/07/2019,1794,2148,31695
1962,19/08/2019,1794,2148,37000
2537,17/09/2019,1794,2148,28205
3241,16/10/2019,1794,2148,33000
4134,18/11/2019,1794,2148,23200
5191,16/12/2019,1794,2148,54800
428,16/04/2019,1795,2148,21200
825,29/05/2019,1795,2148,65000
971,13/06/2019,1795,2148,30000
1452,19/07/2019,1795,2148,28005
1939,16/08/2019,1795,2148,18000
2536,17/09/2019,1795,2148,11795
3242,16/10/2019,1795,2148,12000
485,24/04/2019,1796,2148,415362
616,10/05/2019,1797,2148,16320
875,31/05/2019,1797,2148,103360
1288,03/07/2019,1797,2148,105042
1743,02/08/2019,1797,2148,82832
2249,29/08/2019,1797,2148,9968
2364,03/09/2019,1797,2148,65600
3022,08/10/2019,1797,2148,177760
3825,04/11/2019,1797,2148,176800
4253,21/11/2019,1797,2148,4364
4799,03/12/2019,1797,2148,207360
1396,15/07/2019,1798,2148,28904
3048,09/10/2019,1798,2148,16504
4767,02/12/2019,1798,2148,28823
1894,13/08/2019,1799,2148,40265.7
3948,08/11/2019,1800,2148,225450
3981,11/11/2019,1800,2148,95190
4218,20/11/2019,1800,2148,235470
4960,09/12/2019,1800,2148,295590
4156,18/11/2019,1801,2148,10869.57
6014,27/12/2019,1802,2148,165600
4964,09/12/2019,1803,2148,106400
5114,12/12/2019,1803,2148,106400
5010,10/12/2019,1804,2148,1990700
5011,10/12/2019,1805,2148,210000
5066,11/12/2019,1806,2148,65600
5623,24/12/2019,1807,2148,327600
5628,24/12/2019,1808,2148,120000
5330,18/12/2019,1809,2149,593400
6030,27/12/2019,1810,2148,115200
6102,28/12/2019,1811,2148,3382100
4401,25/11/2019,1812,2150,90000
4776,02/12/2019,1812,2150,1008000
5474,20/12/2019,1812,2150,982800
5774,25/12/2019,1812,2150,362486.59
4777,02/12/2019,1813,2150,1098000
4327,22/11/2019,1814,2151,200600
4417,25/11/2019,1814,2151,171200
5686,24/12/2019,1814,2151,317520
4413,25/11/2019,1815,2151,201300
5684,24/12/2019,1815,2151,826260
1640,29/07/2019,1816,2152,2507297.2
1766,05/08/2019,1816,2152,2507297.2
1804,07/08/2019,1816,2152,2507297.2
2890,27/09/2019,1816,2152,3003550.83
3497,23/10/2019,1816,2152,2000049.31
3657,25/10/2019,1816,2152,650280.93
1681,30/07/2019,1817,2152,623685
3357,21/10/2019,1817,2152,857918
5524,23/12/2019,1817,2152,2045380.05
1682,30/07/2019,1818,2152,3601900.4
2571,18/09/2019,1818,2152,1871328
5523,23/12/2019,1818,2152,3123637.65
1819,07/08/2019,1819,2152,678945.6
3628,24/10/2019,1819,2152,44771.4
4207,20/11/2019,1819,2152,443281.5
2813,26/09/2019,1820,2152,3002674.75
3410,22/10/2019,1820,2152,1000000.3
4528,27/11/2019,1820,2152,1500785
2999,30/09/2019,1821,2152,130003.44
3069,10/10/2019,1821,2152,180000.11
3114,11/10/2019,1821,2152,130003.44
4527,27/11/2019,1821,2152,82546.98
5391,19/12/2019,1821,2152,30701.3
3477,23/10/2019,1822,2152,218700
3559,24/10/2019,1823,2152,271160.48
5549,23/12/2019,1824,2152,2212323.95
6204,30/12/2019,1825,2152,500001.18
4870,05/12/2019,1826,2153,45200
4937,09/12/2019,1827,2153,20000
4977,10/12/2019,1828,2153,110500
5249,17/12/2019,1829,2153,84298
5251,17/12/2019,1830,2153,295200
5254,17/12/2019,1831,2153,46200
5362,19/12/2019,1832,2153,50000
5459,20/12/2019,1833,2153,71000
1178,27/06/2019,1834,2154,57492
1258,29/06/2019,1834,2154,101086.22
1486,23/07/2019,1834,2154,211150
2010,21/08/2019,1834,2154,294357
2642,21/09/2019,1834,2154,442283
3331,21/10/2019,1834,2154,209451.4
4336,23/11/2019,1834,2154,293480
4337,23/11/2019,1834,2154,
4929,09/12/2019,1834,2154,160059
5505,23/12/2019,1834,2154,155944.1
2660,23/09/2019,1835,2155,29273
3105,10/10/2019,1836,2156,301200
